Id,SalePrice
2735,131120.65158120162
2736,150809.52910529842
2737,122642.0224286402
2738,138851.1332337977
2739,166610.64841047305
2740,133274.87905466824
2741,148086.67469244922
2742,152118.39409976016
2743,142581.9260426034
2744,150022.04672896917
2745,132021.57590880425
2746,129802.40246406774
2747,150001.61393318852
2748,129268.31996574646
2749,134771.364615053
2750,137437.37667187967
2751,126773.79174895356
2752,212679.61964011143
2753,153248.61588129596
2754,207120.72876567073
2755,134461.7920368398
2756,115280.85661609906
2757,87638.01792816416
2758,102844.77807882102
2759,150008.57111128676
2760,134115.06004038063
2761,145652.65497574766
2762,152365.97805969135
2763,181583.58334503995
2764,155643.11443407976
2765,220301.40580626577
2766,140275.1867634597
2767,93584.21669479746
2768,142871.43941471365
2769,138092.9523450371
2770,146905.1220256276
2771,120591.39596936962
2772,117319.99168326955
2773,170126.5847728736
2774,124781.03971882466
2775,121943.02707963351
2776,136131.75489629072
2777,138437.5943502412
2778,117103.81775274272
2779,143952.86823941502
2780,103716.98825306034
2781,101863.73566626925
2782,103055.12193583406
2783,110809.72934858082
2784,124392.35533608077
2785,136416.37905178082
2786,88192.63921318772
2787,118485.86260023917
2788,96304.60973407405
2789,161886.66293416198
2790,102663.34515845304
2791,112097.0562746565
2792,73246.46469893448
2793,153245.39324765286
2794,108210.30622049258
2795,120442.88498254768
2796,103687.54295603647
2797,177422.2459476087
2798,117159.86238899
2799,129740.09460747773
2800,83038.35746203626
2801,109875.25238810053
2802,127802.21436693498
2803,162322.65541159298
2804,143897.52881363174
2805,101976.22896174488
2806,103205.02850644925
2807,147375.507033653
2808,147316.62913740714
2809,131862.97322740644
2810,132403.32633686558
2811,161859.3814620901
2812,147572.6910834146
2813,153686.97393983885
2814,150612.35771061064
2815,99493.38362497515
2816,224228.69220499718
2817,140420.1334373152
2818,125311.21268757527
2819,162020.88765929837
2820,140168.4744098993
2821,113300.87776515922
2822,174644.53303109691
2823,228201.3957119047
2824,179952.4000731006
2825,154202.33325301218
2826,130105.48505759361
2827,136715.41155785453
2828,248613.82207573295
2829,199755.52663173765
2830,231675.2389826277
2831,192978.92510705526
2832,258711.33469293802
2833,278847.2844642614
2834,216497.93848072263
2835,210265.90133174227
2836,191092.51604956287
2837,150737.3213904502
2838,144592.74486392434
2839,191890.47712056874
2840,175345.15001339652
2841,201859.29181569518
2842,220605.09882178073
2843,150456.35924157043
2844,164773.83073514057
2845,123397.76380613877
2846,209078.67030687988
2847,194759.86137093176
2848,203822.81606612357
2849,209992.18738939942
2850,260227.83540912968
2851,230541.88273477743
2852,225316.25070896983
2853,231681.9231154866
2854,140952.5716875389
2855,211261.1568607738
2856,200981.78598814414
2857,186774.17759869038
2858,198802.5666822611
2859,142480.47012606784
2860,131481.7069081119
2861,132499.10682588708
2862,200639.32403467014
2863,126212.38141783512
2864,253501.04640968674
2865,144781.07649872394
2866,132248.20034558166
2867,108437.51768501107
2868,100272.37054941268
2869,113552.35845600831
2870,160837.26427330205
2871,96423.14540730037
2872,67093.55152810815
2873,111621.99635693668
2874,134704.39946682865
2875,119772.29723726987
2876,153703.63699288396
2877,132244.99035396698
2878,158672.5484734143
2879,142161.61973330055
2880,106028.82089735534
2881,148934.16318623142
2882,160316.8026610151
2883,170074.63026524312
2884,175609.17782885567
2885,178314.84938310552
2886,192813.33773273564
2887,98627.04629063254
2888,127178.62336611832
2889,65938.65473827168
2890,95811.39657876163
2891,132268.99453229972
2892,62095.69068614074
2893,97797.03525277371
2894,75656.43325020604
2895,280963.93316113006
2896,277858.1004054928
2897,184909.0096592202
2898,148885.15750614996
2899,228619.63424571842
2900,160807.72767112023
2901,184785.07114222168
2902,179852.91555973468
2903,333989.09955430205
2904,343828.2071667962
2905,117791.51619324408
2906,189870.2226230474
2907,111913.45867990251
2908,130900.22647146074
2909,143286.49003118966
2910,84206.27821449777
2911,83646.73674902933
2912,143715.50446373908
2913,85511.40562472794
2914,80455.22470520201
2915,80470.53318840507
2916,80616.7175680915
2917,161401.80404987858
2918,124052.24940712703
2919,211669.6985524164
